ID,Age,Gender,units,dateStamp,userWeight,minutes,aveSpeed,aveWatts,aveHR,aveRPMs,NormPower,AveCalories,avePowerL,avePowerR,EWMA,TSS,AveLoad,MinLoad,MaxLoad,UserMaxWatts
18,42,M,miles,2021-04-06 08:28:00,81 kgs,43.0486,15.56,67.5,0.0,90.97,71.6187122686933,220.168594360352,50.5155507559395,49.4844492440605,67.698954698836,-1.0,112.9,100,127,134
5,46,F,miles,2021-04-06 08:28:00,60 kgs,43.0486,19.6,126.9,0.0,90.82,135.287720474606,398.310028076172,53.7415245087454,46.2584754912546,127.687147852211,-1.0,140.8,125,159,167
1,62,M,miles,2021-04-06 08:28:00,65 kgs,43.0486,19.05,121.9,0.0,90.21,135.37332937084,398.279083251953,49.6582086315333,50.3417913684667,121.410655032935,-1.0,149.9,134,169,178
24,50,M,miles,2021-04-07 19:53:00,86 kgs,44.7148,20.37,151.2,0.0,89.49,195.11627110006,622.900146484375,51.5989216092907,48.4010783907093,151.169956405118,-1.0,136.6,74,331,184
7,29,M,miles,2021-04-08 07:14:00,76 kgs,62.25,18.1,116.1,0.0,86.96,173.417192273352,771.170837402344,53.1474798687742,46.8525201312258,116.04925073672,-1.0,121.2,72,268,179
5,46,F,miles,2021-04-08 08:32:00,60 kgs,59.1836,19.33,126.0,0.0,89.35,150.683975250142,610.119812011719,52.4536765839371,47.5463234160629,126.020599327847,-1.0,111.0,67,301,167
1,62,M,miles,2021-04-08 08:32:00,65 kgs,57.4982,19.14,131.0,0.0,88.23,162.854646897113,640.172302246094,50.9959527278614,49.0040472721386,129.759923774753,-1.0,117.3,71,267,178
18,42,M,miles,2021-04-08 08:32:00,81 kgs,59.1836,17.09,92.5,0.0,91.28,121.097467029736,512.060607910156,49.1059204440333,50.8940795559667,91.9299603608454,-1.0,89.1,54,241,134
24,50,M,miles,2021-04-09 07:07:00,86 kgs,5.0699,19.06,115.1,0.0,91.41,115.167642354325,41.5705375671387,52.4505494505495,47.5494505494506,112.796530003331,-1.0,0.0,0,0,184
24,50,M,miles,2021-04-09 07:28:00,86 kgs,20.0001,22.63,187.0,146.185747126437,89.38,205.268020784519,292.481750488281,52.395295202952,47.604704797048,182.024957696265,-1.0,0.0,0,0,184
24,50,M,miles,2021-04-09 07:51:00,86 kgs,17.2087,17.9,98.8,133.688269951794,85.65,99.2479104061497,121.927536010742,51.2891046386192,48.7108953613808,100.523229305936,-1.0,102.6,71,267,178
24,50,M,miles,2021-04-12 20:01:00,86 kgs,59.0836,19.18,128.3,135.081765894606,92.99,174.724741174844,737.211242675781,51.7991841857546,48.2008158142454,128.174085092303,-1.0,118.2,71,320,178
101,57,M,miles,2021-04-12 20:01:00,79 kgs,59.0836,18.92,116.0,0.0,88.5,121.817061448872,544.168395996094,47.9394414810166,52.0605585189834,115.598794946721,-1.0,99.8,60,270,150
8,50,M,miles,2021-04-13 07:01:00,97 kgs,50.8492,20.49,150.1,130.228768867067,91.68,192.33953049601,698.466003417969,50.2039172615779,49.7960827384221,149.903023069383,-1.0,139.8,83,312,208
25,48,M,miles,2021-04-13 07:01:00,102 kgs,49.9599,19.45,129.9,0.0,90.66,163.26826859089,581.742614746094,52.1576005961252,47.8423994038748,128.633021406265,-1.0,114.7,68,254,169
18,42,M,miles,2021-04-13 08:22:00,81 kgs,58.273,16.81,88.8,0.0,89.11,121.156670876771,503.717254638672,49.0676428457743,50.9323571542257,88.7132343086934,-1.0,89.7,54,241,134
1,62,M,miles,2021-04-13 08:22:00,65 kgs,58.4193,18.22,122.0,0.0,87.8,160.714714874737,639.998657226563,50.4727242019929,49.5272757980071,121.608060932685,-1.0,118.6,71,320,178
5,46,F,miles,2021-04-13 08:22:00,60 kgs,58.1796,18.44,112.4,0.0,86.19,143.21533995313,569.566528320313,52.748483881264,47.251516118736,112.464811168421,-1.0,111.8,67,301,167
7,29,M,miles,2021-04-14 07:42:00,76 kgs,58.0002,20.43,145.9,0.0,93.48,162.714555451841,673.455688476563,51.4147361647362,48.5852638352638,147.46536609801,-1.0,137.0,90,175,179
102,53,F,miles,2021-04-14 07:42:00,64 kgs,58.0002,17.88,97.4,0.0,95.21,101.470739237787,420.238220214844,53.1090733590734,46.8909266409266,97.1475562138229,-1.0,114.6,75,147,150
24,50,M,miles,2021-04-14 19:54:00,86 kgs,58.0,20.11,136.5,133.624358974359,95.12,148.751602802432,616.093994140625,52.6435802667524,47.3564197332476,136.029497718939,-1.0,136.1,89,174,178
101,57,M,miles,2021-04-14 19:54:00,79 kgs,58.0,19.33,120.3,0.0,86.91,123.017797021283,539.445861816406,48.6622207938293,51.3377792061707,120.011296901874,-1.0,114.6,75,147,150
28,41,F,miles,2021-04-15 07:04:00,58 kgs,55.3771,4.44,110.8,0.0,85.71,122.185531088162,483.115783691406,47.895717884131,52.104282115869,109.992663871766,-1.0,116.5,75,147,150
25,48,M,miles,2021-04-15 07:04:00,102 kgs,58.0003,20.11,136.5,0.0,95.11,148.005966286181,613.008972167969,53.0695735812761,46.9304264187239,136.030110784167,-1.0,129.2,84,166,169
18,42,M,miles,2021-04-15 08:16:00,81 kgs,58.0002,0.0,123.7,0.0,92.4,127.393539477353,527.555725097656,49.7422566371681,50.2577433628319,123.835758219318,-1.0,102.4,67,131,134
102,53,F,miles,2021-04-15 08:16:00,64 kgs,58.0002,17.97,99.6,0.0,94.69,105.854501248489,438.426208496094,51.9372629582807,48.0627370417193,99.5888050917414,-1.0,114.6,75,147,150
1,62,M,miles,2021-04-15 08:16:00,65 kgs,58.0002,1.13,80.9,0.0,98.66,94.9634692569464,376.725219726563,54.0545155993432,45.9454844006568,80.0598626962417,-1.0,136.2,89,174,178
5,46,F,miles,2021-04-15 08:16:00,60 kgs,58.0002,19.9,134.1,0.0,94.41,144.236366247188,572.256164550781,54.7773009060563,45.2226990939437,133.772600085292,-1.0,127.9,84,164,167
24,50,M,miles,2021-04-16 07:53:00,86 kgs,60.0002,18.72,123.7,133.664671554691,87.79,151.397892946127,648.6142578125,50.6970724191063,49.3029275808937,122.614937448855,-1.0,116.7,53,356,178
24,50,M,miles,2021-04-19 19:53:00,86 kgs,54.0002,20.79,148.8,138.353537087912,88.25,158.711863177251,612.083740234375,52.8904770105046,47.1095229894954,149.187270786784,-1.0,149.1,89,178,178
101,57,M,miles,2021-04-19 19:53:00,79 kgs,54.0002,17.71,95.9,0.0,90.4,100.814893865433,411.694641113281,53.1732093663912,46.8267906336088,96.0553922534447,-1.0,125.4,75,150,150
25,48,M,miles,2021-04-20 07:02:00,102 kgs,49.3504,21.25,156.4,0.0,90.0,162.037011873798,571.083801269531,52.4145468249482,47.5854531750518,156.057991948104,-1.0,146.2,84,169,169
28,41,F,miles,2021-04-20 07:02:00,58 kgs,49.3504,0.0,128.3,0.0,89.7,132.743092675256,467.865783691406,48.9739966082533,51.0260033917468,129.08014172244,-1.0,129.3,75,150,150
8,50,M,miles,2021-04-20 07:02:00,97 kgs,49.0468,22.19,176.0,120.274262553479,87.45,186.140003155733,651.391906738281,51.1050236966825,48.8949763033175,176.196258398601,-1.0,180.0,104,208,208
4,50,F,miles,2021-04-20 07:02:00,57 kgs,49.3504,0.0,81.4,0.0,88.44,84.6074721782176,298.17041015625,49.7833050687771,50.2166949312229,81.3024333425142,-1.0,102.6,60,119,119
1,62,M,miles,2021-04-20 08:12:00,65 kgs,54.0001,20.82,153.8,0.0,91.38,165.151908667233,610.174499511719,48.9735927727589,51.0264072272411,152.914347992372,-1.0,149.1,89,178,178
5,46,F,miles,2021-04-20 08:12:00,60 kgs,54.0001,19.45,129.9,0.0,90.64,141.415356892547,522.404724121094,54.2079225352113,45.7920774647887,129.912968178277,-1.0,140.2,84,167,167
18,42,M,miles,2021-04-20 08:12:00,81 kgs,54.0001,18.62,110.7,0.0,89.28,120.295625852358,463.761962890625,49.160695831898,50.839304168102,110.340065694705,-1.0,112.0,67,134,134
24,50,M,miles,2021-04-20 19:10:00,86 kgs,54.0004,20.93,151.4,137.886670080218,88.24,163.558317393581,630.548645019531,51.3094830537487,48.6905169462513,150.511574985413,-1.0,149.1,89,178,178
101,57,M,miles,2021-04-20 19:10:00,79 kgs,54.0004,11.16,59.1,0.0,90.88,85.7382879967834,350.032653808594,50.8879957127546,49.1120042872455,58.0330443465236,-1.0,125.4,75,150,150
4,50,F,miles,2021-04-22 07:06:00,57 kgs,50.1725,0.0,93.8,0.0,92.82,97.5382726128764,349.475219726562,49.5174074074074,50.4825925925926,93.679807327096,-1.0,98.4,60,118,119
22,58,M,miles,2021-04-22 07:06:00,84 kgs,50.1725,20.18,134.9,0.0,89.47,139.133280786373,498.494903564453,49.5862962962963,50.4137037037037,134.899686546843,-1.0,136.2,82,163,165
25,48,M,miles,2021-04-22 07:06:00,102 kgs,48.255,20.33,140.2,0.0,93.59,149.821403627669,515.535522460938,51.5359137300212,48.4640862699788,139.723110173595,-1.0,140.2,84,167,169
102,53,F,miles,2021-04-22 08:19:00,64 kgs,60.9608,17.91,98.6,0.0,94.26,104.3758360498,454.341613769531,53.1504504504504,46.8495495495496,98.483776085425,-1.0,119.0,75,148,150
5,46,F,miles,2021-04-22 08:19:00,60 kgs,60.9608,19.71,130.0,0.0,92.55,139.345920088445,581.111877441406,53.0701201201201,46.9298798798799,129.070650088282,-1.0,132.7,84,165,167
18,42,M,miles,2021-04-22 08:19:00,81 kgs,60.9608,3.73,101.9,0.0,90.92,109.146311760827,475.201934814453,48.4115349954941,51.5884650045059,102.139782992737,-1.0,106.3,67,133,134
103,44,M,miles,2021-04-22 20:01:00,89 kgs,59.3,18.49,107.8,0.0,95.35,116.487810850142,493.246948242188,53.3547276142768,46.6452723857232,107.857522280199,-1.0,117.8,75,148,150
24,50,M,miles,2021-04-22 20:01:00,86 kgs,59.3,20.85,149.8,144.666043904717,94.66,162.616606299262,688.458374023438,52.1255479023168,47.8744520976832,149.981857754069,-1.0,139.8,89,176,178
28,41,F,miles,2021-04-23 08:13:00,58 kgs,60.1003,17.91,98.7,0.0,93.14,102.681088211614,440.636627197266,50.9388038942976,49.0611961057024,98.3782086352837,-1.0,117.2,75,148,150
104,32,F,miles,2021-04-26 11:31:00,49 kgs,1.6757,5.63,38.2,0.0,83.52,36.1696812210771,3.71231555938721,46.1381215469613,53.8618784530387,57.110206848847,-1.0,75.0,75,75,150
105,36,F,miles,2021-04-26 11:31:00,60 kgs,3.3304,18.2,102.1,0.0,93.23,101.578050024372,24.137264251709,52.0195530726257,47.9804469273743,102.115623538398,-1.0,75.0,75,75,150
104,32,F,miles,2021-04-26 12:08:00,49 kgs,32.0019,18.07,103.7,0.0,86.64,115.71848050568,264.099304199219,52.0144675925926,47.9855324074074,104.948727225091,-1.0,124.4,75,148,150
105,36,F,miles,2021-04-26 12:08:00,60 kgs,34.1574,16.32,100.4,0.0,92.94,117.287198746792,273.181091308594,52.7609875203473,47.2390124796527,100.582486457455,-1.0,121.3,75,148,150
24,50,M,miles,2021-04-26 19:54:00,86 kgs,60.0002,18.7,129.9,127.820830298616,85.19,146.931433936144,629.550659179688,52.3028875379939,47.6971124620061,129.025578605666,-1.0,130.6,71,267,178
101,57,M,miles,2021-04-26 19:54:00,79 kgs,60.0002,18.02,112.6,0.0,85.2,120.893009538632,548.442993164062,49.4531487678735,50.5468512321266,111.419978294174,-1.0,110.2,60,225,150
7,29,M,miles,2021-04-27 07:06:00,76 kgs,60.0002,19.5,141.1,0.0,88.16,166.751631382445,714.298645019531,51.5988469124564,48.4011530875436,138.817833411373,-1.0,131.6,72,268,179
4,50,F,miles,2021-04-27 07:06:00,57 kgs,60.0002,17.11,92.4,0.0,88.09,103.277329286422,442.456665039063,50.8494542146756,49.1505457853244,90.7466673119937,-1.0,87.5,48,178,119
8,50,M,miles,2021-04-27 07:06:00,97 kgs,58.0656,20.57,161.1,142.677565849228,87.6,185.547288038005,769.288818359375,52.434721352536,47.565278647464,157.29548609747,-1.0,154.1,83,312,208
25,48,M,miles,2021-04-27 07:06:00,102 kgs,60.0002,19.35,135.6,0.0,89.5,155.148080143974,664.641235351563,53.5352539802881,46.4647460197119,131.924888559778,-1.0,124.4,68,254,169
28,41,F,miles,2021-04-27 08:13:00,58 kgs,49.3682,17.84,112.3,0.0,87.27,123.552195341911,435.445098876953,47.2642740619902,52.7357259380098,112.836742870842,-1.0,115.3,60,225,150
18,42,M,miles,2021-04-27 08:13:00,81 kgs,51.3503,18.64,119.7,0.0,87.86,128.452642951943,471.063659667969,47.6508658387266,52.3491341612734,119.932506133402,-1.0,101.9,54,201,134
1,62,M,miles,2021-04-27 08:13:00,65 kgs,51.3503,17.41,120.5,0.0,83.15,144.253819939025,506.728210449219,50.0968904057641,49.9031095942359,118.668818587322,-1.0,134.9,71,267,178
85,18,F,miles,2021-04-27 18:09:00,77 kgs,45.2984,13.79,58.2,0.0,76.11,69.6867457114073,238.376098632812,49.3158974358974,50.6841025641026,56.8892107336697,-1.0,78.7,44,165,110
24,50,M,miles,2021-04-28 19:46:00,86 kgs,54.0168,19.78,137.0,135.129714968425,94.56,167.571650668866,646.394287109375,52.4046799724708,47.5953200275293,137.216974167832,-1.0,131.7,71,203,178
7,29,M,miles,2021-04-29 07:04:00,76 kgs,53.5,19.09,130.9,0.0,90.55,167.202418626752,638.619506835938,51.9055516759777,48.0944483240223,130.959407727295,-1.0,133.3,72,204,179
25,48,M,miles,2021-04-29 07:04:00,102 kgs,53.5,20.04,137.1,0.0,94.6,161.14319713698,615.656188964844,52.3012486992716,47.6987513007284,136.450001199258,-1.0,125.9,68,193,169
4,50,F,miles,2021-04-29 07:04:00,57 kgs,53.5,18.54,107.2,0.0,86.17,110.429015063048,421.795257568359,49.9587235518557,50.0412764481443,106.828466027571,-1.0,88.8,48,136,119
1,62,M,miles,2021-04-29 08:08:00,65 kgs,54.0168,17.19,124.3,0.0,93.03,156.91892280017,579.795104980469,48.5279750562966,51.4720249437035,122.984662734918,-1.0,131.7,71,203,178
5,46,F,miles,2021-04-29 08:08:00,60 kgs,54.0168,19.21,124.2,0.0,91.33,141.832575951675,524.044128417969,51.3763217195355,48.6236782804646,123.0603821554,-1.0,123.7,67,190,167
102,53,F,miles,2021-04-29 08:08:00,64 kgs,54.0168,17.82,100.4,0.0,93.6,120.929710094237,466.348175048828,53.3008241758242,46.6991758241758,100.418356369164,-1.0,111.1,60,171,150
18,42,M,miles,2021-04-29 08:08:00,81 kgs,54.0168,18.18,107.1,0.0,92.73,128.165354039984,494.340667724609,45.5350274725275,54.4649725274725,107.227799051041,-1.0,99.5,54,153,134
1,62,M,miles,2021-04-29 17:23:00,65 kgs,1.1695,14.11,89.6,0.0,81.24,87.1750050140036,5.82191228866577,42.8363636363636,57.1636363636364,78.9675974792805,-1.0,89.0,89,89,178
106,39,F,miles,2021-04-30 08:10:00,58 kgs,47.0716,17.41,97.1,0.0,88.48,120.440453547859,404.898956298828,48.6418439716312,51.3581560283688,96.9311636543721,-1.0,111.6,60,171,150
6,31,F,miles,2021-04-30 08:10:00,65 kgs,41.9245,20.06,136.7,0.0,90.13,154.243698471835,441.677185058594,52.5739592559787,47.4260407440213,137.970688221961,-1.0,118.0,64,184,161
28,41,F,miles,2021-04-30 08:10:00,58 kgs,47.0716,18.34,110.2,0.0,91.28,132.569413663002,445.644683837891,48.2590622537431,51.7409377462569,110.83046758712,-1.0,111.6,60,171,150
24,50,M,miles,2021-04-30 20:02:00,86 kgs,54.0002,19.98,134.0,127.410063323635,88.64,142.639677907364,550.093811035156,50.9901960784314,49.0098039215686,134.12401799918,-1.0,153.5,134,178,178
61,49,F,miles,2021-05-03 09:14:00,60 kgs,35.0501,15.94,73.7,0.0,92.8,77.3295222093087,193.566223144531,59.8928852717249,40.1071147282751,74.1169217361075,-1.0,98.1,82,128,150
101,57,M,miles,2021-05-03 19:02:00,79 kgs,20.0002,20.45,140.6,120.607606679035,91.42,146.455610289135,221.443097166,49.7161470451373,50.2838529548627,138.548523093696,31.7769781890679,0.0,0,0,150
24,50,M,miles,2021-05-03 19:40:00,86 kgs,15.9047,23.83,211.7,152.332568807339,90.4,220.808890697346,250.466354370117,51.3932066781808,48.6067933218192,205.435035476947,-1.0,0.0,0,0,178
4,50,F,miles,2021-05-04 06:57:00,57 kgs,50.5668,18.28,102.7,0.0,85.7,105.796172537749,382.005279541016,50.2602387511478,49.7397612488522,102.354372743663,-1.0,100.7,60,119,119
5,46,F,miles,2021-05-04 08:11:00,60 kgs,54.0002,20.21,137.1,0.0,92.9,143.902147233057,531.548889160156,53.4773705042161,46.5226294957839,137.323777789911,-1.0,140.1,84,167,167
28,41,F,miles,2021-05-04 08:11:00,58 kgs,54.0002,19.62,128.2,0.0,91.66,137.604151624898,530.612976074219,47.3762904335857,52.6237095664143,128.476234765051,-1.0,125.4,75,150,150
18,42,M,miles,2021-05-04 08:11:00,81 kgs,54.0002,18.82,113.6,0.0,91.5,122.352949326575,471.780181884766,50.3532346868548,49.6467653131452,113.479917976273,-1.0,112.0,67,134,134
1,62,M,miles,2021-05-04 08:11:00,65 kgs,54.0002,19.27,139.3,0.0,90.31,156.307874356195,577.295593261719,46.75746399719,53.24253600281,138.502684175189,-1.0,149.1,89,178,178
98,52,M,miles,2021-05-04 11:17:00,73 kgs,54.0004,18.97,115.7,0.0,92.39,124.502790626397,480.16943359375,50.5377196004134,49.4622803995866,115.542152944416,-1.0,125.5,75,150,150
7,29,M,miles,2021-05-05 06:11:00,76 kgs,1.5655,14.41,71.5,0.0,85.9,71.0298971778201,7.38185358047485,54.9408284023669,45.0591715976331,71.2562535197431,-1.0,92.9,90,97,179
7,29,M,miles,2021-05-05 07:00:00,76 kgs,46.4502,21.2,155.1,0.0,87.71,162.336404587392,538.362915039063,49.9895916733387,50.0104083266613,154.266831708458,-1.0,156.2,90,179,179
108,37,F,miles,2021-05-05 08:08:00,59 kgs,42.9392,16.51,79.1,0.0,88.32,85.1305901843277,260.735717773438,55.1465131158029,44.8534868841971,79.1581923863873,-1.0,123.3,75,150,150
102,53,F,miles,2021-05-05 08:08:00,64 kgs,54.0002,18.46,106.5,0.0,87.86,112.156581813093,432.496734619141,54.082951653944,45.917048346056,106.581855291852,-1.0,125.5,75,150,150
24,50,M,miles,2021-05-05 19:49:00,86 kgs,52.1633,19.95,145.9,142.56826956827,87.87,189.203384496711,704.264038085938,50.1662236399079,49.8337763600922,147.042857836622,-1.0,154.0,80,241,201
101,57,M,miles,2021-05-05 19:49:00,79 kgs,56.3705,18.1,108.2,0.0,94.04,130.417368541141,553.674072265625,50.2542681916128,49.7457318083872,108.484426302051,-1.0,99.3,54,161,134
4,50,F,miles,2021-05-06 06:53:00,57 kgs,44.1116,18.0,99.9,0.0,85.5,103.955540275439,326.812164306641,49.6908019364344,50.3091980635656,99.4559891251211,-1.0,86.0,48,143,119
1,62,M,miles,2021-05-06 08:15:00,65 kgs,60.1436,19.61,137.6,0.0,88.62,165.715457315588,681.664306640625,48.0592135697764,51.9407864302236,136.395362333876,-1.0,134.1,71,214,178
28,41,F,miles,2021-05-06 08:15:00,58 kgs,54.554,17.59,106.7,0.0,87.99,139.83742452829,544.390747070313,45.383631713555,54.616368286445,107.372694610165,-1.0,111.7,60,180,150
5,46,F,miles,2021-05-06 08:15:00,60 kgs,60.0525,19.51,129.0,0.0,88.79,149.420343031942,613.339538574219,52.2694980694981,47.7305019305019,128.658112072111,-1.0,125.8,67,200,167
109,23,F,miles,2021-05-06 15:19:00,68 kgs,11.8557,9.27,41.4,0.0,73.23,47.3111983320174,36.5306205749512,59.4213438735178,40.5786561264822,41.5036152670885,-1.0,90.7,52,156,150
61,49,F,miles,2021-05-07 10:02:00,60 kgs,42.9875,15.42,69.5,0.0,87.8,80.4814051269311,247.059707641602,59.7767094017094,40.2232905982906,69.3972962594423,-1.0,76.9,33,300,150
24,50,M,miles,2021-05-07 19:41:00,86 kgs,60.0003,18.99,131.5,134.349947612633,83.04,167.497234206512,717.703918457031,51.3048516687268,48.6951483312732,133.132526457756,-1.0,126.5,60,402,201
61,49,F,miles,2021-05-10 09:55:00,60 kgs,50.003,16.31,76.9,0.0,89.16,83.3221415761595,297.571380615234,58.3203648548027,41.6796351451973,76.8958560404373,-1.0,93.6,76,104,150
105,36,F,miles,2021-05-10 11:01:00,60 kgs,38.4866,18.02,107.8,0.0,90.14,123.023922318391,337.343688964844,50.6004324843825,49.3995675156175,106.293973175231,-1.0,122.7,98,142,150
5,46,F,miles,2021-05-10 20:05:00,60 kgs,58.0001,20.2,136.4,0.0,93.35,144.109169659804,571.651794433594,53.3075565538264,46.6924434461736,136.915837938904,-1.0,118.3,67,217,167
112,44,M,miles,2021-05-10 20:05:00,71 kgs,58.0001,15.92,72.8,0.0,88.24,82.6751383228734,362.488555908203,53.2077651211295,46.7922348788705,73.0666694657574,-1.0,78.4,44,143,150
111,46,M,miles,2021-05-10 20:05:00,90 kgs,58.0001,16.28,78.3,0.0,87.02,87.0287674263999,381.572723388672,56.6617291901465,43.3382708098535,78.7292423627472,-1.0,78.5,44,143,150
101,57,M,miles,2021-05-10 20:05:00,79 kgs,58.0001,18.42,109.0,0.0,94.01,119.228145604243,522.777770996094,52.0285806037251,47.9714193962749,109.524671969178,-1.0,95.1,54,174,134
24,50,M,miles,2021-05-10 20:05:00,86 kgs,58.0001,21.49,165.8,147.867091633466,93.06,189.835396986363,786.165710449219,51.5697786333013,48.4302213666988,166.2896868944,-1.0,142.2,80,261,201
4,50,F,miles,2021-05-11 07:08:00,57 kgs,58.0003,18.57,107.4,0.0,84.79,111.876743748725,463.346374511719,50.8384798099763,49.1615201900238,107.305766776578,-1.0,84.5,48,155,119
25,48,M,miles,2021-05-11 07:08:00,102 kgs,58.0003,20.2,139.8,0.0,94.32,160.251898210149,663.602416992188,54.0840855106888,45.9159144893112,139.063935652121,-1.0,119.9,68,220,169
110,27,M,miles,2021-05-11 07:08:00,89 kgs,58.0003,14.8,105.0,0.0,88.28,169.710852131849,702.866394042969,51.4321711568938,48.5678288431062,103.006265230023,-1.0,106.1,60,195,150
1,62,M,miles,2021-05-11 08:27:00,65 kgs,55.6156,1.37,116.9,0.0,85.83,140.593807594725,533.455810546875,51.2569970075691,48.7430029924309,114.333434965178,-1.0,127.6,71,231,178
28,41,F,miles,2021-05-11 08:27:00,58 kgs,55.6156,19.38,123.3,0.0,85.95,132.994679435446,527.094665527344,45.6417960273744,54.3582039726256,122.760265081548,-1.0,107.6,60,195,150
114,46,F,miles,2021-05-11 11:12:00,62 kgs,30.1395,17.78,98.5,0.0,98.26,113.311857198457,258.216064453125,52.5607879347492,47.4392120652509,97.6525102066394,-1.0,104.4,60,195,150
115,42,M,miles,2021-05-11 11:12:00,77 kgs,30.1395,19.58,126.0,0.0,81.86,151.676298463316,345.635986328125,49.7282240689443,50.2717759310557,125.508378582707,-1.0,104.4,60,195,150
98,52,M,miles,2021-05-11 11:12:00,73 kgs,30.1395,0.0,137.9,0.0,87.68,144.676168430145,311.194274902344,49.3096337334565,50.6903662665436,136.4629177113,-1.0,104.4,60,195,150
113,60,F,miles,2021-05-11 11:12:00,77 kgs,30.1395,14.42,56.3,0.0,81.22,64.929240208618,147.902587890625,48.9239766081871,51.0760233918129,56.1383257960805,-1.0,95.3,46,195,150
98,52,M,miles,2021-05-11 12:14:00,73 kgs,16.941,0.0,140.1,0.0,90.36,146.469171224448,176.913986206055,49.8710895361381,50.1289104638619,140.718163017944,-1.0,98.1,60,195,150
8,50,M,miles,2021-05-11 20:28:00,97 kgs,57.8749,21.46,164.6,149.239095829354,91.69,187.824688113272,775.85888671875,51.180740265983,48.819259734017,164.644400634991,-1.0,147.3,83,270,208
116,30,M,miles,2021-05-12 06:58:00,64 kgs,38.9519,13.61,87.4,0.0,86.54,121.013061630615,336.346649169922,51.3251295336788,48.6748704663212,84.4764185742605,-1.0,111.8,60,240,150
121,44,M,miles,2021-05-12 06:58:00,66 kgs,39.0334,21.41,162.0,0.0,92.76,176.877634903258,492.872497558594,50.7702137546468,49.2297862453532,158.930493230665,-1.0,112.0,60,270,150
118,27,M,miles,2021-05-12 06:58:00,75 kgs,39.0334,21.39,166.0,0.0,96.08,187.678180528481,523.08154296875,52.6989772198977,47.3010227801023,165.359791593424,-1.0,111.9,60,270,150
123,42,M,miles,2021-05-12 06:58:00,77 kgs,39.0334,19.13,122.9,0.0,96.09,140.227230098075,390.870635986328,45.8422397769517,54.1577602230483,122.13515851518,-1.0,111.9,60,270,150
124,30,F,miles,2021-05-12 08:20:00,59 kgs,35.0391,17.51,110.5,0.0,85.63,133.070865931589,332.949096679687,51.4078912986674,48.5921087013326,108.204292792502,-1.0,114.2,60,270,150
105,36,F,miles,2021-05-12 08:20:00,60 kgs,40.9169,17.83,120.5,0.0,91.1,149.985742128513,438.228515625,51.6693455797933,48.3306544202067,119.64688272687,-1.0,111.8,60,270,150
122,32,M,miles,2021-05-12 08:20:00,90 kgs,40.9169,19.45,143.6,0.0,87.91,185.450299634268,541.881164550781,54.1694307485433,45.8305692514568,139.71942580811,-1.0,111.8,60,270,150
5,46,F,miles,2021-05-12 08:20:00,60 kgs,40.9169,19.7,132.5,0.0,91.79,146.207543737011,409.248870849609,52.5085049239033,47.4914950760967,131.230210009621,-1.0,124.5,67,301,167
120,24,F,miles,2021-05-12 08:20:00,57 kgs,40.9169,17.13,123.6,0.0,81.73,145.3309838422,424.600067138672,50.9199638254578,49.0800361745422,119.183390319547,-1.0,111.7,60,270,150
117,46,F,miles,2021-05-12 08:20:00,67 kgs,40.9169,16.99,101.3,0.0,86.48,120.335178608884,351.644500732422,56.4048365427676,43.5951634572324,99.4465641673241,-1.0,111.8,60,270,150
24,50,M,miles,2021-05-12 20:03:00,86 kgs,58.1669,19.85,141.2,137.648230088496,88.72,180.010451863728,747.93359375,52.3570516911296,47.6429483088705,142.542357510744,-1.0,137.3,80,261,201
101,57,M,miles,2021-05-12 20:03:00,79 kgs,58.1564,17.39,97.1,0.0,88.03,121.635187699451,534.926879882813,51.7597640682289,48.2402359317711,97.5399476932429,-1.0,92.0,54,174,134
1,62,M,miles,2021-05-12 20:03:00,65 kgs,58.1669,18.42,122.2,0.0,87.07,155.471169158969,618.803039550781,48.8951026345563,51.1048973654437,121.736249764094,-1.0,121.9,71,231,178
4,50,F,miles,2021-05-13 07:07:00,57 kgs,52.1393,18.66,109.2,0.0,86.87,115.089164331013,428.323486328125,50.5385561215528,49.4614438784472,109.227421630997,-1.0,81.5,48,155,119
8,50,M,miles,2021-05-13 08:13:00,97 kgs,47.6591,20.73,154.5,140.708001592357,90.82,193.876454382018,659.36474609375,50.6301769395295,49.3698230604706,155.104943757075,-1.0,145.2,83,270,208
18,42,M,miles,2021-05-13 08:13:00,81 kgs,52.0836,18.18,107.0,139.416461916462,91.08,130.582459426525,485.686889648438,49.6072824156306,50.3927175843694,107.172854053907,-1.0,94.9,54,174,134
28,41,F,miles,2021-05-13 08:13:00,58 kgs,52.0836,18.37,113.0,0.0,89.97,141.865564118818,527.796203613281,47.5389668027694,52.4610331972306,114.04022397311,-1.0,105.9,60,195,150
1,62,M,miles,2021-05-13 08:13:00,65 kgs,48.3366,15.17,100.6,0.0,88.21,120.323361433414,398.050384521484,51.7564102564103,48.2435897435897,99.3533589211241,-1.0,123.9,71,231,178
61,49,F,miles,2021-05-13 09:50:00,60 kgs,41.3204,15.93,76.2,0.0,86.89,96.6359663008054,285.168853759766,59.6079047832922,40.3920952167078,76.0168390732023,-1.0,74.3,44,143,150
125,43,F,miles,2021-05-14 19:51:00,60 kgs,43.1553,16.91,86.7,0.0,80.73,97.7206435394842,301.13525390625,48.9477644024076,51.0522355975924,86.8115506297848,-1.0,86.6,46,195,150
